Año;Mes;Producto;Datos;Total
;;NAFTA SUPER >93 RON;Suma de M3;1528.55
;;;Suma de Toneladas;864
;;;Suma de ValorFOB;1063052.83
;;NAFTA ULTRA >97 RON;Suma de M3;218.26
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;156913.33
;;OTROS ADITIVOS;Suma de M3;2790
;;;Suma de Toneladas;1950
;;;Suma de ValorFOB;2172521
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2180
;;;Suma de Toneladas;11169
;;;Suma de ValorFOB;8339638
;;PETROLEO;Suma de M3;1452
;;;Suma de Toneladas;1118
;;;Suma de ValorFOB;773635
;2;ADITIVOS LUBRICANTES;Suma de M3;724.4
;;;Suma de Toneladas;655.733
;;;Suma de ValorFOB;2181773.39
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;880
;;;Suma de Toneladas;966.275
;;;Suma de ValorFOB;1558060.77
;;ASFALTOS;Suma de M3;20
;;;Suma de Toneladas;20
;;;Suma de ValorFOB;50600
;;BASES LUBRICANTES;Suma de M3;1997
;;;Suma de Toneladas;9844.856
;;;Suma de ValorFOB;10235055.81
;;GAS NATURAL;Suma de M3;49828203
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3378109
;;GAS OIL;Suma de M3;4148.37
;;;Suma de Toneladas;809
;;;Suma de ValorFOB;3073967.87
;;GRASAS;Suma de M3;6
;;;Suma de Toneladas;5
;;;Suma de ValorFOB;21670
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;0
;;;Suma de Toneladas;228.96
;;;Suma de ValorFOB;580839.31
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;9934
;;METIL TERBUTIL ETER (MTBE);Suma de M3;10149
;;;Suma de Toneladas;7596
;;;Suma de ValorFOB;7440970
;;NAFTA COMUN >83 RON;Suma de M3;28
;;;Suma de Toneladas;20
;;;Suma de ValorFOB;18055
;;NAFTA SUPER >93 RON;Suma de M3;1117.08
;;;Suma de Toneladas;683
;;;Suma de ValorFOB;771839.44
;;NAFTA ULTRA >97 RON;Suma de M3;173.79
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;119951.47
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;0
;;;Suma de Toneladas;9500
;;;Suma de ValorFOB;5365000
;;PETROLEO;Suma de M3;34
;;;Suma de Toneladas;26
;;;Suma de ValorFOB;19134
;3;ADITIVOS LUBRICANTES;Suma de M3;341.2
;;;Suma de Toneladas;306.2
;;;Suma de ValorFOB;1139916
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;2105
;;;Suma de Toneladas;1661.682
;;;Suma de ValorFOB;2222564.9
;;AERONAFTAS;Suma de M3;2850
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2326190
;;ASFALTOS;Suma de M3;33
;;;Suma de Toneladas;31
;;;Suma de ValorFOB;64500
;;BASES LUBRICANTES;Suma de M3;2239
;;;Suma de Toneladas;4220
;;;Suma de ValorFOB;3387628
;;GAS NATURAL;Suma de M3;54135613
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3677207
;;GAS OIL;Suma de M3;22815.24
;;;Suma de Toneladas;15918
;;;Suma de ValorFOB;16462208.27
;;GRASAS;Suma de M3;4
;;;Suma de Toneladas;4
;;;Suma de ValorFOB;13425
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;11
;;;Suma de Toneladas;365.711
;;;Suma de ValorFOB;807294.55
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;38
;;;Suma de Toneladas;33
;;;Suma de ValorFOB;59330
;;METIL TERBUTIL ETER (MTBE);Suma de M3;8323
;;;Suma de Toneladas;6232
;;;Suma de ValorFOB;6620232
;;NAFTA COMUN >83 RON;Suma de M3;21
;;;Suma de Toneladas;16
;;;Suma de ValorFOB;15122
;;NAFTA SUPER >93 RON;Suma de M3;1463.36
;;;Suma de Toneladas;806
;;;Suma de ValorFOB;1097735.17
;;NAFTA ULTRA >97 RON;Suma de M3;362.08
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;274464.45
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;9568
;;;Suma de Toneladas;7854
;;;Suma de ValorFOB;7569695
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;870
;;;Suma de Toneladas;17060
;;;Suma de ValorFOB;15404194
;;PETROLEO;Suma de M3;875
;;;Suma de Toneladas;674
;;;Suma de ValorFOB;480511
;4;ADITIVOS LUBRICANTES;Suma de M3;600.2
;;;Suma de Toneladas;896.267
;;;Suma de ValorFOB;2557413.99
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;2947.119
;;;Suma de Toneladas;2058.825
;;;Suma de ValorFOB;2358943.64
;;AERONAFTAS;Suma de M3;202
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;202077
;;ASFALTOS;Suma de M3;24
;;;Suma de Toneladas;24
;;;Suma de ValorFOB;73200
;;BASES LUBRICANTES;Suma de M3;45
;;;Suma de Toneladas;2695.17
;;;Suma de ValorFOB;2976281.03
;;GAS NATURAL;Suma de M3;40740040
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2760524
;;GAS OIL;Suma de M3;39896.519
;;;Suma de Toneladas;30350.937
;;;Suma de ValorFOB;29351294.89
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;23
;;;Suma de Toneladas;410.29
;;;Suma de ValorFOB;1251573.22
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;51
;;;Suma de Toneladas;45
;;;Suma de ValorFOB;75041
;;METIL TERBUTIL ETER (MTBE);Suma de M3;2940.395
;;;Suma de Toneladas;2192.849
;;;Suma de ValorFOB;2346044.66
;;NAFTA COMUN >83 RON;Suma de M3;11.86
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9677.43
;;NAFTA SUPER >93 RON;Suma de M3;5248.386
;;;Suma de Toneladas;3013.442
;;;Suma de ValorFOB;3883287.12
;;NAFTA ULTRA >97 RON;Suma de M3;196.57
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;157357.84
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;15218.443
;;;Suma de Toneladas;4542.913
;;;Suma de ValorFOB;12825773.31
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;589
;;;Suma de Toneladas;1054
;;;Suma de ValorFOB;1557110
;;PETROLEO;Suma de M3;2509
;;;Suma de Toneladas;1932
;;;Suma de ValorFOB;1377064
;5;ADITIVOS LUBRICANTES;Suma de M3;388
;;;Suma de Toneladas;642.943
;;;Suma de ValorFOB;1796296.48
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;2964
;;;Suma de Toneladas;2080
;;;Suma de ValorFOB;2810295
;;ASFALTOS;Suma de M3;24
;;;Suma de Toneladas;24
;;;Suma de ValorFOB;73400
;;BASES LUBRICANTES;Suma de M3;1963
;;;Suma de Toneladas;7084.94
;;;Suma de ValorFOB;8520723.36
;;GAS NATURAL;Suma de M3;36450668
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2492151
;;GAS OIL;Suma de M3;59384.6
;;;Suma de Toneladas;29336
;;;Suma de ValorFOB;53486251.37
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;37
;;;Suma de Toneladas;236.445
;;;Suma de ValorFOB;773270.89
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;74
;;;Suma de Toneladas;65
;;;Suma de ValorFOB;134294
;;METIL TERBUTIL ETER (MTBE);Suma de M3;16027
;;;Suma de Toneladas;12004
;;;Suma de ValorFOB;13947022
;;NAFTA COMUN >83 RON;Suma de M3;5
;;;Suma de Toneladas;3
;;;Suma de ValorFOB;3962
;;NAFTA SUPER >93 RON;Suma de M3;13322.77
;;;Suma de Toneladas;9462
;;;Suma de ValorFOB;10382015.6
;;NAFTA ULTRA >97 RON;Suma de M3;147.88
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;130111.43
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1441
;;;Suma de Toneladas;16623
;;;Suma de ValorFOB;19143678
;6;ADITIVOS LUBRICANTES;Suma de M3;48.8
;;;Suma de Toneladas;445.024
;;;Suma de ValorFOB;1225821.8
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;44
;;;Suma de Toneladas;38
;;;Suma de ValorFOB;89675
;;AERONAFTAS;Suma de M3;3496
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3512594
;;ASFALTOS;Suma de M3;48
;;;Suma de Toneladas;48
;;;Suma de ValorFOB;146600
;;BASES LUBRICANTES;Suma de M3;2171
;;;Suma de Toneladas;1910
;;;Suma de ValorFOB;2543943
;;GAS NATURAL;Suma de M3;39085711
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2654929
;;GAS OIL;Suma de M3;76336.12
;;;Suma de Toneladas;35037
;;;Suma de ValorFOB;79954245.53
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;20
;;;Suma de Toneladas;108.0995
;;;Suma de ValorFOB;371585.38
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;241
;;;Suma de Toneladas;213
;;;Suma de ValorFOB;563937
;;NAFTA SUPER >93 RON;Suma de M3;1314.67
;;;Suma de Toneladas;723
;;;Suma de ValorFOB;1234843.88
;;NAFTA ULTRA >97 RON;Suma de M3;278.12
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;260458.71
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1345
;;;Suma de Toneladas;7088
;;;Suma de ValorFOB;9438842
;7;ADITIVOS LUBRICANTES;Suma de M3;795.8
;;;Suma de Toneladas;1043.123
;;;Suma de ValorFOB;3000525.27
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;3033.638
;;;Suma de Toneladas;2411.486
;;;Suma de ValorFOB;3176268.31
;;ASFALTOS;Suma de M3;48
;;;Suma de Toneladas;48
;;;Suma de ValorFOB;161384
;;BASES LUBRICANTES;Suma de M3;114
;;;Suma de Toneladas;113.85
;;;Suma de ValorFOB;171726
;;GAS NATURAL;Suma de M3;53621109
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3811443
;;GAS OIL;Suma de M3;196396.012
;;;Suma de Toneladas;75314.381
;;;Suma de ValorFOB;210900377.5
;;GRASAS;Suma de M3;6
;;;Suma de Toneladas;6
;;;Suma de ValorFOB;21854
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;63
;;;Suma de Toneladas;224.35
;;;Suma de ValorFOB;731649.98
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;113
;;;Suma de Toneladas;100
;;;Suma de ValorFOB;207640
;;METIL TERBUTIL ETER (MTBE);Suma de M3;5908.956
;;;Suma de Toneladas;4413.772
;;;Suma de ValorFOB;6003756.12
;;NAFTA SUPER >93 RON;Suma de M3;1286.347
;;;Suma de Toneladas;737.594
;;;Suma de ValorFOB;1215646.18
;;NAFTA ULTRA >97 RON;Suma de M3;172.49
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;166085.2
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1329
;;;Suma de Toneladas;30828
;;;Suma de ValorFOB;35698131
;8;ADITIVOS LUBRICANTES;Suma de M3;935.6
;;;Suma de Toneladas;1251.155
;;;Suma de ValorFOB;3649771.19
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;46
;;;Suma de Toneladas;41
;;;Suma de ValorFOB;104451
;;AERONAFTAS;Suma de M3;3333
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3092922
;;BASES LUBRICANTES;Suma de M3;19
;;;Suma de Toneladas;6691.272
;;;Suma de ValorFOB;9854861.99
;;GAS NATURAL;Suma de M3;19657760
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;17553338
;;GAS OIL;Suma de M3;124234.057
;;;Suma de Toneladas;27506.01
;;;Suma de ValorFOB;98388142.67
;;GRASAS;Suma de M3;3
;;;Suma de Toneladas;3
;;;Suma de ValorFOB;14057
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;78
;;;Suma de Toneladas;292.559
;;;Suma de ValorFOB;946996.92
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;7
;;;Suma de Toneladas;7
;;;Suma de ValorFOB;21023
;;METIL TERBUTIL ETER (MTBE);Suma de M3;7395.653
;;;Suma de Toneladas;5534.531
;;;Suma de ValorFOB;6349414.03
;;NAFTA SUPER >93 RON;Suma de M3;12880.707
;;;Suma de Toneladas;9439.299
;;;Suma de ValorFOB;11313964.19
;;NAFTA ULTRA >97 RON;Suma de M3;177.785
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;158317.13
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1615
;;;Suma de Toneladas;6220
;;;Suma de ValorFOB;8059982
;9;ADITIVOS LUBRICANTES;Suma de M3;609.2
;;;Suma de Toneladas;885.501
;;;Suma de ValorFOB;2758112.06
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;45
;;;Suma de Toneladas;39
;;;Suma de ValorFOB;63688
;;AEROKEROSENE;Suma de M3;14971
;;;Suma de Toneladas;11977
;;;Suma de ValorFOB;14930415
;;BASES LUBRICANTES;Suma de M3;1788
;;;Suma de Toneladas;1589.85
;;;Suma de ValorFOB;2604987.94
;;GAS OIL;Suma de M3;183215.467
;;;Suma de Toneladas;31312
;;;Suma de ValorFOB;108124177
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;11
;;;Suma de Toneladas;465.586
;;;Suma de ValorFOB;1642688.44
;;METIL TERBUTIL ETER (MTBE);Suma de M3;15496.744
;;;Suma de Toneladas;11608
;;;Suma de ValorFOB;12536019.18
;;NAFTA SUPER >93 RON;Suma de M3;4397.765
;;;Suma de Toneladas;3039
;;;Suma de ValorFOB;3801481.2
;;NAFTA ULTRA >97 RON;Suma de M3;153.302
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;146080.46
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;-60
;;;Suma de Toneladas;15168
;;;Suma de ValorFOB;12653624.42
;10;ADITIVOS LUBRICANTES;Suma de M3;552.2
;;;Suma de Toneladas;501.928
;;;Suma de ValorFOB;1900278.06
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;44
;;;Suma de Toneladas;39
;;;Suma de ValorFOB;94450
;;ASFALTOS;Suma de M3;48
;;;Suma de Toneladas;48
;;;Suma de ValorFOB;185760
;;BASES LUBRICANTES;Suma de M3;-114
;;;Suma de Toneladas;-100
;;;Suma de ValorFOB;-128000
;;GAS NATURAL;Suma de M3;29987603
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2045699
;;GAS OIL;Suma de M3;87009.51
;;;Suma de Toneladas;29460.002
;;;Suma de ValorFOB;70782557.21
;;GRASAS;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;12713
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;10
;;;Suma de Toneladas;9
;;;Suma de ValorFOB;18748
;;METIL TERBUTIL ETER (MTBE);Suma de M3;2418.654
;;;Suma de Toneladas;1777.08
;;;Suma de ValorFOB;1936014.02
;;NAFTA SUPER >93 RON;Suma de M3;5857.256
;;;Suma de Toneladas;4127
;;;Suma de ValorFOB;3693169.74
;;NAFTA ULTRA >97 RON;Suma de M3;198.07
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;167455.64
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;591
;;;Suma de Toneladas;16039
;;;Suma de ValorFOB;13090401
;11;ADITIVOS LUBRICANTES;Suma de M3;58.4
;;;Suma de Toneladas;407.534
;;;Suma de ValorFOB;1283382.517
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;1092
;;;Suma de Toneladas;980
;;;Suma de ValorFOB;2827524
;;ASFALTOS;Suma de M3;48
;;;Suma de Toneladas;48
;;;Suma de ValorFOB;182160
;;BASES LUBRICANTES;Suma de M3;2940
;;;Suma de Toneladas;2632.092
;;;Suma de ValorFOB;4475568.89
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;0
;;GAS NATURAL;Suma de M3;67749959
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4611865
;;GAS OIL;Suma de M3;2932.36
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1756435.59
;;GRASAS;Suma de M3;14
;;;Suma de Toneladas;13
;;;Suma de ValorFOB;80372
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;14
;;;Suma de Toneladas;13
;;;Suma de ValorFOB;178039
;;METIL TERBUTIL ETER (MTBE);Suma de M3;2748.769
;;;Suma de Toneladas;2047.83
;;;Suma de ValorFOB;1472039.96
;;NAFTA SUPER >93 RON;Suma de M3;366.05
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;169482.36
;;NAFTA ULTRA >97 RON;Suma de M3;190.07
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;82647.65
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;4689
;;;Suma de Toneladas;8309
;;;Suma de ValorFOB;9686064
;12;ADITIVOS LUBRICANTES;Suma de M3;1121
;;;Suma de Toneladas;1258.095
;;;Suma de ValorFOB;4305402.15
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;137
;;;Suma de Toneladas;121
;;;Suma de ValorFOB;254683
;;BASES LUBRICANTES;Suma de M3;1939
;;;Suma de Toneladas;8897.229
;;;Suma de ValorFOB;12455581.36
;;BUTANO NO PETROQUIMICO;Suma de M3;3120
;;;Suma de Toneladas;1800
;;;Suma de ValorFOB;1566000
;;GAS NATURAL;Suma de M3;120096959
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;8141988
;;GAS OIL;Suma de M3;43088.56
;;;Suma de Toneladas;33896
;;;Suma de ValorFOB;21801844.27
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;17
;;;Suma de Toneladas;77.656
;;;Suma de ValorFOB;261996.48
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;155
;;;Suma de Toneladas;138
;;;Suma de ValorFOB;368621
;;METIL TERBUTIL ETER (MTBE);Suma de M3;5596
;;;Suma de Toneladas;4197
;;;Suma de ValorFOB;2431676
;;NAFTA SUPER >93 RON;Suma de M3;375.845
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;130518.18
;;NAFTA ULTRA >97 RON;Suma de M3;193.575
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;71883.99
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1888
;;;Suma de Toneladas;1738
;;;Suma de ValorFOB;3138572
2009;1;ADITIVOS LUBRICANTES;Suma de M3;858
;;;Suma de Toneladas;1174.648
;;;Suma de ValorFOB;4877270.07
;;AERONAFTAS;Suma de M3;2792
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1143831
;;BASES LUBRICANTES;Suma de M3;85
;;;Suma de Toneladas;184.957
;;;Suma de ValorFOB;652346.62
;;GAS NATURAL;Suma de M3;123331681
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;10917894
;;GAS OIL;Suma de M3;58
;;;Suma de Toneladas;49
;;;Suma de ValorFOB;66623
;;METIL TERBUTIL ETER (MTBE);Suma de M3;9679.4
;;;Suma de Toneladas;7236.264
;;;Suma de ValorFOB;3987650.53
;;NAFTA VIRGEN;Suma de M3;173.45
;;;Suma de Toneladas;123.3
;;;Suma de ValorFOB;67815
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;5988.262
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2381950.976
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2699
;;;Suma de Toneladas;2315
;;;Suma de ValorFOB;1379423.155
;2;ADITIVOS LUBRICANTES;Suma de M3;811.189
;;;Suma de Toneladas;746.21
;;;Suma de ValorFOB;2593923.08
;;AEROKEROSENE;Suma de M3;22326.035
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;9327749.033
;;BASES LUBRICANTES;Suma de M3;4546.436
;;;Suma de Toneladas;4112.831
;;;Suma de ValorFOB;3465852.098
;;GAS NATURAL;Suma de M3;148189809
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;13617302
;;GAS OIL;Suma de M3;67818.9
;;;Suma de Toneladas;12406.386
;;;Suma de ValorFOB;27853823.76
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;113.896
;;;Suma de Toneladas;101.3708
;;;Suma de ValorFOB;413802.94
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;15
;;;Suma de Toneladas;13
;;;Suma de ValorFOB;32889
;;METIL TERBUTIL ETER (MTBE);Suma de M3;1466.85
;;;Suma de Toneladas;1094.71
;;;Suma de ValorFOB;602253.41
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;9004.536
;;;Suma de Toneladas;4072.146
;;;Suma de ValorFOB;3388852.913
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2904
;;;Suma de Toneladas;2647
;;;Suma de ValorFOB;3552221
;3;ADITIVOS LUBRICANTES;Suma de M3;713.348
;;;Suma de Toneladas;649.533
;;;Suma de ValorFOB;2264450.11
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;90
;;;Suma de Toneladas;79
;;;Suma de ValorFOB;161794
;;BASES LUBRICANTES;Suma de M3;4123.684
;;;Suma de Toneladas;3653.927
;;;Suma de ValorFOB;2523718.406
;;GAS NATURAL;Suma de M3;139406277
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11951336
;;GAS OIL;Suma de M3;23024.037
;;;Suma de Toneladas;19470.207
;;;Suma de ValorFOB;9522380.65
;;GRASAS;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;13788
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;447.96
;;;Suma de Toneladas;401.462
;;;Suma de ValorFOB;810439.87
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;7
;;;Suma de Toneladas;5
;;;Suma de ValorFOB;26598
;;METIL TERBUTIL ETER (MTBE);Suma de M3;12895.656
;;;Suma de Toneladas;9639.549
;;;Suma de ValorFOB;5657509.66
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2199
;;;Suma de Toneladas;1953
;;;Suma de ValorFOB;2185313
;;SOLVENTES ALIFATICOS;Suma de M3;416.119
;;;Suma de Toneladas;303.702
;;;Suma de ValorFOB;173061.96
;4;ADITIVOS LUBRICANTES;Suma de M3;702.839
;;;Suma de Toneladas;653.047
;;;Suma de ValorFOB;2041037.15
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;45
;;;Suma de Toneladas;40
;;;Suma de ValorFOB;53519
;;AERONAFTAS;Suma de M3;2708
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1419811
;;BASES LUBRICANTES;Suma de M3;172
;;;Suma de Toneladas;151
;;;Suma de ValorFOB;133687
;;FUEL OIL, AZUFRE >1%;Suma de M3;0
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;0
;;GAS NATURAL;Suma de M3;139245594
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11571692.27
;;GAS OIL;Suma de M3;12351.887
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;5136159.07
;;GRASAS;Suma de M3;6
;;;Suma de Toneladas;5
;;;Suma de ValorFOB;15248
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;234.668
;;;Suma de Toneladas;209.604
;;;Suma de ValorFOB;834221.62
;;METIL TERBUTIL ETER (MTBE);Suma de M3;6334
;;;Suma de Toneladas;4751
;;;Suma de ValorFOB;3174891
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;3926.847
;;;Suma de Toneladas;2926.263
;;;Suma de ValorFOB;1968385.27
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1436
;;;Suma de Toneladas;1235
;;;Suma de ValorFOB;1643962
;;SOLVENTES ALIFATICOS;Suma de M3;433.663
;;;Suma de Toneladas;318.9
;;;Suma de ValorFOB;183269.36
;5;ADITIVOS LUBRICANTES;Suma de M3;208.60215
;;;Suma de Toneladas;188.63
;;;Suma de ValorFOB;1314929.97
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;91
;;;Suma de Toneladas;80
;;;Suma de ValorFOB;129634
;;ASFALTOS;Suma de M3;96
;;;Suma de Toneladas;96
;;;Suma de ValorFOB;112018
;;BASES LUBRICANTES;Suma de M3;4827.647
;;;Suma de Toneladas;4213.87
;;;Suma de ValorFOB;7619385.57
;;GAS NATURAL;Suma de M3;100428821
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;8165587.5
;;GAS OIL;Suma de M3;36441.844
;;;Suma de Toneladas;10011.958
;;;Suma de ValorFOB;15663960.79
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;213.084
;;;Suma de Toneladas;190.252
;;;Suma de ValorFOB;2738368
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;12249.238
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;5231107.604
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;212
;;;Suma de Toneladas;439
;;;Suma de ValorFOB;373850
;;SOLVENTES ALIFATICOS;Suma de M3;392.851
;;;Suma de Toneladas;282.68
;;;Suma de ValorFOB;163428.35
;6;ADITIVOS LUBRICANTES;Suma de M3;397.4
;;;Suma de Toneladas;664.261
;;;Suma de ValorFOB;2281536.73
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;112
;;;Suma de Toneladas;98
;;;Suma de ValorFOB;165702
;;BASES LUBRICANTES;Suma de M3;91.6
;;;Suma de Toneladas;79.95
;;;Suma de ValorFOB;64672.11
;;CORTES DE GAS OIL;Suma de M3;1000
;;;Suma de Toneladas;845.9
;;;Suma de ValorFOB;423101.83
;;GAS NATURAL;Suma de M3;104055053
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;8694829
;;GAS OIL;Suma de M3;121391.514
;;;Suma de Toneladas;6368.962
;;;Suma de ValorFOB;52868059.19
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;7
;;;Suma de Toneladas;272.38
;;;Suma de ValorFOB;2090917.83
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;11890
;;METIL TERBUTIL ETER (MTBE);Suma de M3;6111.033
;;;Suma de Toneladas;4580.616
;;;Suma de ValorFOB;4523880.5
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;10793.025
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;5045209.34
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;4034
;;;Suma de Toneladas;3448
;;;Suma de ValorFOB;3791793
;;SOLVENTES ALIFATICOS;Suma de M3;150.91
;;;Suma de Toneladas;108.72
;;;Suma de ValorFOB;71.19464
;7;ADITIVOS LUBRICANTES;Suma de M3;679.59
;;;Suma de Toneladas;646.835
;;;Suma de ValorFOB;2188553.51
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;45
;;;Suma de Toneladas;40
;;;Suma de ValorFOB;81582
;;BASES LUBRICANTES;Suma de M3;2433.95
;;;Suma de Toneladas;2138.55
;;;Suma de ValorFOB;1982688.9
;;GAS NATURAL;Suma de M3;132500000
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11340303
;;GAS OIL;Suma de M3;11762.917
