Año;Mes;Producto;Datos;Total
;;;Suma de Toneladas;43679
;;;Suma de ValorFOB;39042193
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;92435.8
;;;Suma de Toneladas;4980
;;;Suma de ValorFOB;42369948
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;602
;;;Suma de Toneladas;20536
;;;Suma de ValorFOB;14024018
;;PETROLEO;Suma de M3;160558
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;64601908
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;306
;;;Suma de ValorFOB;172421
;;SOLVENTES ALIFATICOS;Suma de M3;8458.574
;;;Suma de Toneladas;999
;;;Suma de ValorFOB;4408656
;;SOLVENTES AROMATICOS;Suma de M3;183.7
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;137437
;;SOLVENTES HEXANO;Suma de M3;82.8
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;48385
;8;ADITIVOS LUBRICANTES;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;8917
;;AEROKEROSENE;Suma de M3;6016.01
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3273523.35
;;AGUARRAS;Suma de M3;2987.039
;;;Suma de Toneladas;190
;;;Suma de ValorFOB;1577616
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;27905.865
;;;Suma de ValorFOB;4906853.85
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;4557
;;;Suma de ValorFOB;507034.15
;;CORTES DE GAS OIL;Suma de M3;36892
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;17526528
;;EMULSIVOS;Suma de M3;28.7
;;;Suma de Toneladas;24.5
;;;Suma de ValorFOB;31605
;;FUEL OIL, AZUFRE <1%;Suma de M3;370
;;;Suma de Toneladas;327
;;;Suma de ValorFOB;132600
;;GAS NATURAL;Suma de M3;12086
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;5765762
;;GAS OIL;Suma de M3;4775
;;;Suma de Toneladas;3799
;;;Suma de ValorFOB;2800793
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;16217.112
;;;Suma de ValorFOB;1259.475
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;8491
;;;Suma de ValorFOB;4899610
;;GRASAS;Suma de M3;98.58
;;;Suma de Toneladas;86.58
;;;Suma de ValorFOB;211468.05
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;1324.55
;;;Suma de Toneladas;771.22
;;;Suma de ValorFOB;1913250.82
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1291.46
;;;Suma de Toneladas;1135.31
;;;Suma de ValorFOB;1797125.39
;;NAFTA COMUN >83 RON;Suma de M3;96315.72
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;49940514.99
;;NAFTA SUPER >93 RON;Suma de M3;13918
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;7239744
;;NAFTA VIRGEN;Suma de M3;110825.52
;;;Suma de Toneladas;31375
;;;Suma de ValorFOB;50858974
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;145425
;;;Suma de Toneladas;22394
;;;Suma de ValorFOB;64533379
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;705
;;;Suma de Toneladas;22903
;;;Suma de ValorFOB;15143939
;;PETROLEO;Suma de M3;279141.6
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;118489864
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;13491.822
;;;Suma de ValorFOB;267918.31
;;SOLVENTES ALIFATICOS;Suma de M3;9080.296
;;;Suma de Toneladas;1116
;;;Suma de ValorFOB;4058548.74
;;SOLVENTES AROMATICOS;Suma de M3;40.5
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;30302
;;SOLVENTES HEXANO;Suma de M3;1618.3
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;786357
;9;ADITIVOS LUBRICANTES;Suma de M3;18
;;;Suma de Toneladas;17.4
;;;Suma de ValorFOB;49725
;;AEROKEROSENE;Suma de M3;1008.12
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;597361.51
;;AGUARRAS;Suma de M3;276.4
;;;Suma de Toneladas;74
;;;Suma de ValorFOB;167358
;;ASFALTOS;Suma de M3;0
;;;Suma de Toneladas;176
;;;Suma de ValorFOB;66304
;;BASES LUBRICANTES;Suma de M3;2
;;;Suma de Toneladas;2
;;;Suma de ValorFOB;5547
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;22796.149
;;;Suma de ValorFOB;4687642.01
;;FUEL OIL, AZUFRE <1%;Suma de M3;542
;;;Suma de Toneladas;478
;;;Suma de ValorFOB;194480
;;GAS NATURAL;Suma de M3;50996
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;12250546
;;GAS OIL;Suma de M3;4766
;;;Suma de Toneladas;3761
;;;Suma de ValorFOB;3064119
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;23633.134
;;;Suma de ValorFOB;1368.6178
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;5118
;;;Suma de ValorFOB;2862681
;;GRASAS;Suma de M3;67
;;;Suma de Toneladas;59
;;;Suma de ValorFOB;117300
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;1250
;;;Suma de Toneladas;744.95
;;;Suma de ValorFOB;1800977.25
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;895.15
;;;Suma de Toneladas;787.54
;;;Suma de ValorFOB;1120641.5
;;NAFTA COMUN >83 RON;Suma de M3;146832.66
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;79170954.48
;;NAFTA VIRGEN;Suma de M3;128442.36
;;;Suma de Toneladas;29031
;;;Suma de ValorFOB;62263955.46
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;106231.95
;;;Suma de Toneladas;6506
;;;Suma de ValorFOB;51110447.06
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;464
;;;Suma de Toneladas;357
;;;Suma de ValorFOB;660040
;;PETROLEO;Suma de M3;237172
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;105471654
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;41076.124
;;;Suma de ValorFOB;976985.43
;;SOLVENTES ALIFATICOS;Suma de M3;5708.6
;;;Suma de Toneladas;419
;;;Suma de ValorFOB;2584942
;;SOLVENTES AROMATICOS;Suma de M3;145
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;108000
;;SOLVENTES HEXANO;Suma de M3;170.9
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;86207
;10;ADITIVOS LUBRICANTES;Suma de M3;22.8
;;;Suma de Toneladas;20.992
;;;Suma de ValorFOB;66253.2
;;AEROKEROSENE;Suma de M3;13730.75
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;8519449.37
;;AGUARRAS;Suma de M3;3192.8
;;;Suma de Toneladas;611
;;;Suma de ValorFOB;1746530
;;ASFALTOS;Suma de M3;0
;;;Suma de Toneladas;362.2
;;;Suma de ValorFOB;126557
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;41493.125
;;;Suma de ValorFOB;6608019.17
;;CORTES DE GAS OIL;Suma de M3;20974
;;;Suma de Toneladas;19249
;;;Suma de ValorFOB;11132331
;;FUEL OIL, AZUFRE <1%;Suma de M3;81839.12
;;;Suma de Toneladas;174133.274
;;;Suma de ValorFOB;76657064.31
;;GAS OIL;Suma de M3;2316
;;;Suma de Toneladas;1143
;;;Suma de ValorFOB;1548689
;;GASOLINA NATURAL;Suma de M3;33896
;;;Suma de Toneladas;19306.89
;;;Suma de ValorFOB;11892763.15
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;7568
;;;Suma de ValorFOB;4415203
;;GRASAS;Suma de M3;76.25
;;;Suma de Toneladas;66.25
;;;Suma de ValorFOB;126264.37
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;1601
;;;Suma de Toneladas;845.29
;;;Suma de ValorFOB;2357033.14
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1212.52
;;;Suma de Toneladas;1067.15
;;;Suma de ValorFOB;1497172.76
;;NAFTA COMUN >83 RON;Suma de M3;24456.27
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11863799.15
;;NAFTA SUPER >93 RON;Suma de M3;47234
;;;Suma de Toneladas;13137
;;;Suma de ValorFOB;26125277
;;NAFTA ULTRA >97 RON;Suma de M3;5631.26
;;;Suma de Toneladas;3214
;;;Suma de ValorFOB;3282169.76
;;NAFTA VIRGEN;Suma de M3;144525
;;;Suma de Toneladas;79337
;;;Suma de ValorFOB;71714927
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;86326.22
;;;Suma de Toneladas;46728
;;;Suma de ValorFOB;45086924.03
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;4613.6
;;;Suma de Toneladas;35905
;;;Suma de ValorFOB;27473652
;;PETROLEO;Suma de M3;412155
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;191746505
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;29729.566
;;;Suma de ValorFOB;543490.27
;;SOLVENTES ALIFATICOS;Suma de M3;2516.263
;;;Suma de Toneladas;956
;;;Suma de ValorFOB;1341876.34
;;SOLVENTES AROMATICOS;Suma de M3;7513
;;;Suma de Toneladas;5634
;;;Suma de ValorFOB;3077993
;;SOLVENTES HEXANO;Suma de M3;515
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;245228
;11;ADITIVOS LUBRICANTES;Suma de M3;14
;;;Suma de Toneladas;14.766
;;;Suma de ValorFOB;48082.81
;;AEROKEROSENE;Suma de M3;5521.41
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3812382.37
;;AGUARRAS;Suma de M3;3412.5
;;;Suma de Toneladas;990
;;;Suma de ValorFOB;1923503
;;ASFALTOS;Suma de M3;0
;;;Suma de Toneladas;376.7
;;;Suma de ValorFOB;141643
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;25618.821
;;;Suma de ValorFOB;7395067.08
;;CORTES DE GAS OIL;Suma de M3;59002
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;32333125
;;FUEL OIL, AZUFRE <1%;Suma de M3;110953.82
;;;Suma de Toneladas;239175.51
;;;Suma de ValorFOB;114476016.8
;;FUEL OIL, AZUFRE >1%;Suma de M3;6985
;;;Suma de Toneladas;6720
;;;Suma de ValorFOB;2789946
;;GAS NATURAL;Suma de M3;46022074
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;14549253
;;GAS OIL;Suma de M3;3285
;;;Suma de Toneladas;1012
;;;Suma de ValorFOB;2370925
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;18971.859
;;;Suma de ValorFOB;2457.88
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;8919
;;;Suma de ValorFOB;5650045
;;GRASAS;Suma de M3;40.4
;;;Suma de Toneladas;35.96
;;;Suma de ValorFOB;89226.99
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;1049.67
;;;Suma de Toneladas;751
;;;Suma de ValorFOB;1519902.98
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;772
;;;Suma de Toneladas;679
;;;Suma de ValorFOB;888854
;;NAFTA COMUN >83 RON;Suma de M3;124691.73
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;74196436.84
;;NAFTA SUPER >93 RON;Suma de M3;17859
;;;Suma de Toneladas;16092
;;;Suma de ValorFOB;11307617
;;NAFTA VIRGEN;Suma de M3;50133
;;;Suma de Toneladas;27585
;;;Suma de ValorFOB;33321081
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;137592.17
;;;Suma de Toneladas;75508
;;;Suma de ValorFOB;77953358.32
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;765
;;;Suma de Toneladas;8679
;;;Suma de ValorFOB;7721608
;;PETROLEO;Suma de M3;277331
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;140649801
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;35972.336
;;;Suma de ValorFOB;1483051.65
;;SOLVENTES ALIFATICOS;Suma de M3;2443.6
;;;Suma de Toneladas;1045
;;;Suma de ValorFOB;1482424
;;SOLVENTES HEXANO;Suma de M3;637.5
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;318104
;12;AEROKEROSENE;Suma de M3;3012.11
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2064385.61
;;AGUARRAS;Suma de M3;1995
;;;Suma de Toneladas;604
;;;Suma de ValorFOB;1153482
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;44846.983
;;;Suma de ValorFOB;19941929.69
;;COQUE;Suma de M3;0
;;;Suma de Toneladas;25252
;;;Suma de ValorFOB;2725807.18
;;FUEL OIL, AZUFRE <1%;Suma de M3;20977
;;;Suma de Toneladas;123685.67
;;;Suma de ValorFOB;60451011.17
;;FUEL OIL, AZUFRE >1%;Suma de M3;65532.67
;;;Suma de Toneladas;72675.211
;;;Suma de ValorFOB;35599595.16
;;GAS NATURAL;Suma de M3;70840827
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;18718905
;;GAS OIL;Suma de M3;3108
;;;Suma de Toneladas;2445
;;;Suma de ValorFOB;2218459
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;9967.749
;;;Suma de ValorFOB;853.1664
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;8420
;;;Suma de ValorFOB;6127704
;;GRASAS;Suma de M3;115
;;;Suma de Toneladas;101
;;;Suma de ValorFOB;188076
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;341
;;;Suma de Toneladas;300
;;;Suma de ValorFOB;429984
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;714
;;;Suma de Toneladas;628
;;;Suma de ValorFOB;803615
;;NAFTA COMUN >83 RON;Suma de M3;24303.66
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;14524628.55
;;NAFTA SUPER >93 RON;Suma de M3;19148
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;11471020
;;NAFTA ULTRA >97 RON;Suma de M3;392.65
;;;Suma de Toneladas;8.92
;;;Suma de ValorFOB;253718.09
;;NAFTA VIRGEN;Suma de M3;84250
;;;Suma de Toneladas;60104
;;;Suma de ValorFOB;48919234
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;96226.266
;;;Suma de Toneladas;20412.019
;;;Suma de ValorFOB;53229963.35
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;7785
;;;Suma de Toneladas;32954
;;;Suma de ValorFOB;27527774
;;PETROLEO;Suma de M3;196004.4
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;100717778
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;59890.982
;;;Suma de ValorFOB;26317836.16
;;SOLVENTES ALIFATICOS;Suma de M3;4222.8
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1862215
;;SOLVENTES AROMATICOS;Suma de M3;39511
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;29721
;;SOLVENTES HEXANO;Suma de M3;629
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;333920
2008;1;ADITIVOS LUBRICANTES;Suma de M3;2.4
;;;Suma de Toneladas;2.496
;;;Suma de ValorFOB;7139.6
;;AGUARRAS;Suma de M3;1020
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;513033
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;64000.797
;;;Suma de ValorFOB;31382655.18
;;FUEL OIL, AZUFRE <1%;Suma de M3;78439.74
;;;Suma de Toneladas;115228.446
;;;Suma de ValorFOB;85498141.88
;;GAS NATURAL;Suma de M3;62804302
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;19015722.23
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;19335.943
;;;Suma de ValorFOB;1649.9836
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;4353
;;;Suma de ValorFOB;3190056
;;GRASAS;Suma de M3;117.3
;;;Suma de Toneladas;103.8
;;;Suma de ValorFOB;212558
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;673.8
;;;Suma de Toneladas;531
;;;Suma de ValorFOB;964657.7
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1604
;;;Suma de Toneladas;1412
;;;Suma de ValorFOB;1815436
;;NAFTA COMUN >83 RON;Suma de M3;13375.71
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;7906625.05
;;NAFTA ULTRA >97 RON;Suma de M3;795.03
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;520486.95
;;NAFTA VIRGEN;Suma de M3;111283
;;;Suma de Toneladas;52680
;;;Suma de ValorFOB;63914899
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;48325.9
;;;Suma de Toneladas;15876
;;;Suma de ValorFOB;26525050.03
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;0
;;;Suma de Toneladas;33396
;;;Suma de ValorFOB;28933644
;;PETROLEO;Suma de M3;426440.253
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;218437142.2
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;45718.794
;;;Suma de ValorFOB;9982019.23
;;SOLVENTES ALIFATICOS;Suma de M3;1624
;;;Suma de Toneladas;288
;;;Suma de ValorFOB;957622
;;SOLVENTES AROMATICOS;Suma de M3;37
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;28727
;;SOLVENTES HEXANO;Suma de M3;151
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;121938
;2;ADITIVOS LUBRICANTES;Suma de M3;23.4
;;;Suma de Toneladas;23.52
;;;Suma de ValorFOB;79790.6
;;AGUARRAS;Suma de M3;771
;;;Suma de Toneladas;601
;;;Suma de ValorFOB;543597
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;32430.949
;;;Suma de ValorFOB;8406700.9
;;FUEL OIL, AZUFRE <1%;Suma de M3;39088.8
;;;Suma de Toneladas;160881.94
;;;Suma de ValorFOB;80477209.66
;;GAS NATURAL;Suma de M3;58463523
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;18633111.42
;;GAS OIL;Suma de M3;2834
;;;Suma de Toneladas;2235
;;;Suma de ValorFOB;2055947
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;21727.951
;;;Suma de ValorFOB;1631.6486
;;GRASAS;Suma de M3;119
;;;Suma de Toneladas;105
;;;Suma de ValorFOB;276375
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;999.59
;;;Suma de Toneladas;876
;;;Suma de ValorFOB;1413089.15
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1178
;;;Suma de Toneladas;1037
;;;Suma de ValorFOB;1321838
;;NAFTA COMUN >83 RON;Suma de M3;4987.5
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2838356.96
;;NAFTA ULTRA >97 RON;Suma de M3;1809.88
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;1269931.43
;;NAFTA VIRGEN;Suma de M3;35466
;;;Suma de Toneladas;76977
;;;Suma de ValorFOB;63001283
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;192663.09
;;;Suma de Toneladas;53636
;;;Suma de ValorFOB;113927440.6
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;5569.523
;;;Suma de Toneladas;25264.309
;;;Suma de ValorFOB;21319839.41
;;PETROLEO;Suma de M3;386801.195
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;217627050.2
;;PETROLEO MAGALLANES;Suma de M3;758
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;443265
;;PROPANO NO PETROQUIMICO;Suma de M3;179.08
;;;Suma de Toneladas;32790.089
;;;Suma de ValorFOB;8762109.08
;;SOLVENTES ALIFATICOS;Suma de M3;414
;;;Suma de Toneladas;290
;;;Suma de ValorFOB;292307
;3;ADITIVOS LUBRICANTES;Suma de M3;1
;;;Suma de Toneladas;1
;;;Suma de ValorFOB;40590
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;0
;;;Suma de Toneladas;2.72
;;;Suma de ValorFOB;7480
;;AGUARRAS;Suma de M3;741
;;;Suma de Toneladas;578
;;;Suma de ValorFOB;531413
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;66505.825
;;;Suma de ValorFOB;20351113.19
;;COQUE;Suma de M3;23003.45
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3103590.84
;;FUEL OIL, AZUFRE <1%;Suma de M3;71654.27
;;;Suma de Toneladas;205037.15
;;;Suma de ValorFOB;107289043.8
;;GAS NATURAL;Suma de M3;99292133
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;22586234.85
;;GAS OIL;Suma de M3;139
;;;Suma de Toneladas;110
;;;Suma de ValorFOB;108737
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;12079.73
;;;Suma de ValorFOB;842.4723
;;GRASAS;Suma de M3;94
;;;Suma de Toneladas;82
;;;Suma de ValorFOB;207026
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;435
;;;Suma de Toneladas;383
;;;Suma de ValorFOB;592136
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;867
;;;Suma de Toneladas;763
;;;Suma de ValorFOB;930657
;;NAFTA COMUN >83 RON;Suma de M3;3696.74
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2077565.07
;;NAFTA VIRGEN;Suma de M3;108142
;;;Suma de Toneladas;140155
;;;Suma de ValorFOB;117918692
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;110768.64
;;;Suma de Toneladas;19822
;;;Suma de ValorFOB;69263667.53
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2358
;;;Suma de Toneladas;15615
;;;Suma de ValorFOB;14157988
;;PETROLEO;Suma de M3;195066.898
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;118806763.3
;;PETROLEO MAGALLANES;Suma de M3;10479
;;;Suma de Toneladas;5983611
;;;Suma de ValorFOB;0
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;30521.604
;;;Suma de ValorFOB;6673776.11
;;SOLVENTES ALIFATICOS;Suma de M3;604
;;;Suma de Toneladas;423
;;;Suma de ValorFOB;436497
;;SOLVENTES AROMATICOS;Suma de M3;5463
;;;Suma de Toneladas;4098
;;;Suma de ValorFOB;3652882
;4;ADITIVOS LUBRICANTES;Suma de M3;12.02
;;;Suma de Toneladas;11.023
;;;Suma de ValorFOB;296335.75
;;ADITIVOS PARA COMBUSTIBLES;Suma de M3;6.65
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;19449.15
;;AGUARRAS;Suma de M3;355
;;;Suma de Toneladas;277
;;;Suma de ValorFOB;256875
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;31650.484
;;;Suma de ValorFOB;12002336.81
;;FUEL OIL, AZUFRE <1%;Suma de M3;27007.92
;;;Suma de Toneladas;106477.86
;;;Suma de ValorFOB;60864256.73
;;FUEL OIL, AZUFRE >1%;Suma de M3;24873.77
;;;Suma de Toneladas;23262.94
;;;Suma de ValorFOB;12282115.22
;;GAS NATURAL;Suma de M3;75369169
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;29121522.57
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;26351.799
;;;Suma de ValorFOB;1787.7688
;;GRASAS;Suma de M3;59
;;;Suma de Toneladas;52
;;;Suma de ValorFOB;125569
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;1494
;;;Suma de Toneladas;1314
;;;Suma de ValorFOB;2163626
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;897
;;;Suma de Toneladas;788
;;;Suma de ValorFOB;1094506
;;NAFTA COMUN >83 RON;Suma de M3;6874.1
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;4795636.64
;;NAFTA VIRGEN;Suma de M3;87501.827
;;;Suma de Toneladas;124027.158
;;;Suma de ValorFOB;111726614.2
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;73815.687
;;;Suma de Toneladas;4743903.344
;;;Suma de ValorFOB;47767607.49
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;1407
;;;Suma de Toneladas;5442
;;;Suma de ValorFOB;5332546
;;PETROLEO;Suma de M3;329503.492
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;224943741
;;PETROLEO MAGALLANES;Suma de M3;3148
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;2038739
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;45967.588
;;;Suma de ValorFOB;8308111.14
;;PROPELENTE;Suma de M3;0
;;;Suma de Toneladas;178
;;;Suma de ValorFOB;179415
;;SOLVENTES ALIFATICOS;Suma de M3;2096
;;;Suma de Toneladas;1468
;;;Suma de ValorFOB;1516277
;;SOLVENTES AROMATICOS;Suma de M3;127
;;;Suma de Toneladas;95
;;;Suma de ValorFOB;97584
;5;AGUARRAS;Suma de M3;611
;;;Suma de Toneladas;476
;;;Suma de ValorFOB;446827
;;BUTANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;26263.095
;;;Suma de ValorFOB;6970201.87
;;COQUE;Suma de M3;2257.87
;;;Suma de Toneladas;2454.2
;;;Suma de ValorFOB;236484.64
;;FUEL OIL, AZUFRE <1%;Suma de M3;28267
;;;Suma de Toneladas;27991
;;;Suma de ValorFOB;16250535
;;GAS NATURAL;Suma de M3;31560268
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;17371277.52
;;GASOLINA NATURAL;Suma de M3;0
;;;Suma de Toneladas;10090.861
;;;Suma de ValorFOB;1017.6535
;;GLP A GRANEL;Suma de M3;0
;;;Suma de Toneladas;7904.334
;;;Suma de ValorFOB;5934811.17
;;GRASAS;Suma de M3;69.3
;;;Suma de Toneladas;60.8
;;;Suma de ValorFOB;187658
;;LUBRICANTE AUTO, EXCLUIDO GRASAS;Suma de M3;378
;;;Suma de Toneladas;333
;;;Suma de ValorFOB;672362
;;LUBRICANTE INDUSTRIAL, EXCLUIDO GRASAS;Suma de M3;1124
;;;Suma de Toneladas;989
;;;Suma de ValorFOB;1585702
;;NAFTA COMUN >83 RON;Suma de M3;4198.84
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;3460451.27
;;NAFTA VIRGEN;Suma de M3;97624
;;;Suma de Toneladas;28619
;;;Suma de ValorFOB;62466290
;;OTRAS NAFTAS O CORTES DE ELLAS;Suma de M3;159321.8
;;;Suma de Toneladas;39595
;;;Suma de ValorFOB;110696245.5
;;OTROS PRODUCTOS PETROQUIMICOS;Suma de M3;2613
;;;Suma de Toneladas;10707
;;;Suma de ValorFOB;10254457
;;PETROLEO MAGALLANES;Suma de M3;770
;;;Suma de Toneladas;0
;;;Suma de ValorFOB;514723
;;PROPANO NO PETROQUIMICO;Suma de M3;0
;;;Suma de Toneladas;32789.094
;;;Suma de ValorFOB;381303.03
;;SOLVENTES ALIFATICOS;Suma de M3;1374
