AÑO;MES;CUENCA AUSTRAL OFF-SHORE;CUENCA AUSTRAL ON-SHORE;CUENCA CUYANA;CUENCA GOLFO SAN JORGE;CUENCA NEUQUINA;CUENCA NOROESTE;TOTAL CUENCA
;11;330.780959;357.0089083;356.1642923;354.1877124;369.2379204;299.121544;360.7041499
;12;340.8218408;339.0576127;372.2602861;364.170269;386.0251525;317.961761;373.526933
2018;1;362.6913487;365.9411;377.0731848;390.0662799;411.8516384;342.5248238;398.5836654
;2;367.7689705;375.0508501;391.08749;405.9169443;421.6438813;347.2352539;411.2718613
;3;371.0677757;366.5687159;375.6282654;396.7213542;407.8479154;351.0904521;399.3332363
;4;387.7368722;396.9253647;396.4645162;412.2190467;412.8261145;358.5819989;410.9211394
;5;386.2705694;371.1207361;385.6393651;393.3340061;415.9453912;357.8382105;402.5847321
;6;385.6442991;331.0604819;391.2639081;399.4434344;423.0006556;361.9692037;408.8607072
;7;384.1832392;329.7761607;391.6331374;402.528146;419.464583;367.8797498;408.152008
;8;385.0227276;386.8072817;371.6582855;408.9989495;409.671374;353.2296663;406.2866531
;9;384.5178301;387.452296;379.9250758;412.0908975;414.9527843;357.5142316;410.797196
;10;380.7422473;397.4772317;389.9656694;398.6805963;421.438617;361.4286613;407.5806276
;11;378.1163069;402.2360732;370.8753081;386.9880757;403.3967132;356.4624689;394.0646426
;12;350.1847845;319.0241989;316.7589771;336.1731867;342.5404151;296.1222663;337.6801677
2019;1;332.0887219;318.73941;295.7944942;314.9075846;318.6401881;271.3263865;315.842031
;2;306.2944393;287.8886691;313.516945;336.948367;338.2149236;285.2543932;334.8893599
;3;330.9931241;334.380291;335.2388833;358.4314574;362.1616456;302.695603;358.0036754
;4;340.9925074;366.8358399;347.0365199;384.7607623;372.0756145;314.8034598;376.5297163
;5;356.7969142;371.6404826;363.2858297;410.7825895;389.3506031;329.2861386;397.2892869
;6;331.9098427;316.5367981;333.1402875;368.0389126;363.1501997;314.1277377;362.407334
;7;314.052682;317.3720064;315.771551;378.0615566;345.5947182;291.1541107;356.0611455
;8;292.3481581;278.5480757;296.8518401;343.1447073;323.8421784;246.2525022;329.6950467
;9;243.7654955;299.8402699;294.7761433;323.8187052;312.708722;247.3149449;315.6721713
;10;283.3078354;273.8766132;295.4257381;322.5575096;311.7364644;248.0849415;314.2481406
;11;303.9957776;322.1877009;288.8332612;338.8450179;312.0169684;258.9762294;321.5094935
;12;310.806952;329.8239175;300.7226689;362.5707021;327.1550884;269.5827646;341.3037145
2020;1;310.9832317;304.4459925;310.8080658;369.3573838;336.5410174;282.0452508;349.1201985
;2;297.3665549;282.648;295.7298976;338.0713599;317.9411415;278.9197595;325.2678491
;3;281.8607704;155.97;261.184551;303.4517771;261.9391032;213.3996409;279.558655
;4;263.1237129;0;158.3965356;140.8814724;146.6010149;168.2571346;146.0132567
;5;92.53156256;0;184.1451466;178.6476286;182.4288803;160.9799554;179.5861245
;6;201.7053862;117.959;272.9749608;251.6873392;266.2363945;194.5378125;259.6194933
;7;109.3764146;100.624;267.4174411;257.0877351;270.7374601;199.5294144;263.9696806
;8;197.4031594;119.491;265.4189078;260.0014103;273.7063305;219.420434;264.750819
;9;216.7959515;119.491;238.6324324;272.8793034;250.7043462;210.9031868;259.1761513
;10;202.8935851;144.647;234.9408878;266.5608116;243.2781185;201.4774514;251.388592
;11;195.6196925;166.0092152;235.1531786;271.0813416;244.0866609;201.7714639;252.5314303
;12;230.2492976;192.9178888;266.4884895;308.3186238;273.1009515;234.5293113;287.3498905
2021;1;264.1413335;188.98445;288.2750895;336.7648121;301.6596225;262.1341236;315.7493599
;2;308.2752606;245.5792764;299.7182353;363.6198122;318.5030519;283.8162283;334.6333216
;3;309.5762683;235.8375;292.0440008;358.1949636;313.6285544;286.5528636;330.3908686
;4;327.463967;343.0609733;298.5992482;359.3969722;323.0663667;278.4995822;337.5226617
;5;364.81599;310.4400228;304.3611046;364.3898916;330.5280282;303.6363956;340.9577259
;6;337.7048837;306.4835473;306.4806123;380.2086042;332.6521576;308.5856536;352.9225086
;7;343.5426896;353.12735;314.9217818;395.9824283;337.2892815;309.80377;359.1971457
;8;349.2804208;289.9608065;320.6309715;404.4774056;340.7634145;314.8886016;365.7764372
;9;350.2354127;338.9771;322.44132;399.3038572;342.0244081;362.5270455;365.0103762
;10;0;0;0;0;0;0;0
;11;0;0;0;0;0;0;0
;12;0;0;0;0;0;0;0
